amh_1_1_12	amh_1_2_10	amh_2_1_12	amh_2_2_12	ban_1_1_12	ban_1_2_10	ban_2_1_10	ban_2_2_10	bed_1_1_12	bed_1_2_10	bed_2_1_12	bed_2_2_10	bpl_1_1_10	bpl_1_2_12	bpl_2_1_10	bpl_2_2_12	btt_1_1_12	btt_1_2_10	btt_2_1_12	btt_2_2_12	cmp_1_1_10	cmp_1_2_12	cmp_2_1_10	cmp_2_2_10	cpi_1_1_12	cpi_1_2_10	cpi_2_1_12	cpi_2_2_12	cqc_1_1_10	cqc_1_2_12	cqc_2_1_10	cqc_2_2_10
31.1272455419078	31.1995411512536	31.3181453265263	31.3026791915078	31.1434546769038	31.2154761010385	31.2841304697418	31.2816584085834	31.0201360579275	30.9657669597858	30.88228757517	30.9436108739649	31.2075763720651	31.2265805304755	31.323661143201	31.1432443802558	31.1346959180129	31.1061570660333	31.2065147764509	31.1552236108428	31.0883842327251	31.0023601403184	31.1084722686803	31.1647627774904	31.2243595886687	31.2768949937012	31.2470479541861	31.1591184354866	31.0071311740712	31.1274156930844	31.328054008294	31.3779089417632
30.251867611758	30.4104084179521	30.5748040882168	30.5054657397657	30.431489613728	30.7114702988053	30.4777402764327	30.7345655882933	30.2354361977853	30.4422669434276	30.2201012631948	30.2903866553421	30.040691509325	29.9942230091765	29.7722473112072	29.7702531678746	30.0279017523291	30.0064911089188	29.8170341672238	29.5593348710544	31.1140320750211	30.6169309865769	30.1926877768993	30.0748509540854	30.3446147078671	30.4134529720628	30.0224423633246	30.0230761091571	30.7346307960435	31.1335458005364	30.1892591627652	30.5010426053492
26.7191669396437	26.7995619068955	26.9691917335822	26.5317059192278	26.9638141789849	27.1305736094727	26.4996522591305	26.7657905067049	26.3073055464351	26.3690223708122	26.1811911426557	26.3487374858732	26.6740494835521	26.6443423762993	26.5453321858025	26.1274232670587	26.5246490618423	26.4066934054354	25.9801678923646	26.1816817155402	27.1707135869485	26.0501405530223	26.0943039139372	26.0464347400452	26.9958999076966	26.9389903064575	26.5576095805385	26.3741822290554	27.0638961330559	26.9823209318226	26.1616987933443	26.7687591526234
26.206205851839	26.2514270772726	26.2458952271984	26.1982537097687	26.3792925743598	26.2268969714049	26.2572923755189	26.1671802243787	25.7613495968662	26.0549350755617	25.7984571015033	25.1335907302915	24.9803609176251	25.4918959233756	25.0600818508085	23.9997132529592	25.6285280146036	25.6434094597039	25.7190374191791	25.7946644157432	26.5988970418773	26.6544642323214	25.4459428246675	26.5098822896644	26.5188371097218	26.5249683488993	25.63840398054	25.7166896497824	26.3681183575571	26.6838892678609	25.9264142231369	25.7261695644834
23.0682720776301	23.6180388168439	23.7281467407531	22.1814548260258	24.5280734498633	24.9028488246431	24.4675863036829	25.1358595456332	24.8966732262763	25.0428744117929	24.4628957953337	25.0426922510133	26.0890383736886	25.7634428023473	26.2567146906408	25.9564115215866	25.911170086194	25.5430749532603	26.4781822787866	26.4644401507551	24.3274902098522	24.5051450713653	25.0635594243371	24.7814631750841	22.4472423881394	22.0488004480423	23.9020535173473	24.4386682260918	24.3743825520651	24.7178068424508	24.2979736214964	25.2981509759373
26.327110595356	26.4874194043701	26.462103585047	26.3383520614666	26.2888725794632	26.0877511247213	26.532872101435	26.4870519724994	26.1962408781909	26.070355148215	25.9883031957929	26.3626671089763	26.6334868574003	26.6975082363268	26.8437056164258	26.6163312466961	26.3868669089916	26.3851450413181	26.2070247620589	26.6223429566483	25.6662196048082	25.2293358196714	26.2005488983906	26.3285575754294	26.42604340434	26.6251900924535	26.3721970157014	26.6232904311993	25.775951806894	24.6938172567514	26.4729187613237	26.4348968609466
NA	22.8347014538788	25.5116752220621	24.894745409991	25.1112790993637	24.190206298925	24.6647592849995	24.8215411406175	25.1776299283252	25.3284440063779	24.1682054295721	25.2719340678123	24.5949231415793	23.4117113925022	24.7186576540136	24.4177813579781	24.4701039731525	24.6286412042753	24.1862399862919	24.1072517533049	24.6395038478715	24.4318263294392	25.2858544663288	25.4016845883747	22.8941203234887	NA	22.3861010043537	22.4495896317135	25.4529561158147	24.5675435215329	24.7292913585735	25.3602654208589
28.6539199104993	28.7593008389525	28.9745364090608	28.9104907302235	28.8562160028615	28.9746372358536	28.7409732228353	28.7895853108847	28.4550086083706	28.4600657341045	28.4632778660736	28.6198973501732	28.839275752617	28.7857557861106	28.8409016047848	28.6946413718694	28.6993926214413	28.7955533087891	28.4170397327441	28.5351524426564	28.6110350400888	28.6758744310216	28.2690877983761	28.3334257117285	28.6835489469208	28.6758850221918	28.6107737440571	28.7328247853602	28.3399625468598	28.551622961636	28.4778306876478	28.7417436811792
24.5268041066481	24.8449925968403	24.7994189071351	24.8192906251192	24.6743890072897	25.2259887591993	24.0182530615395	24.3711743468015	24.9600240478662	25.417462564277	24.9058729331676	24.6283380336338	25.0573818265902	24.4019532175081	24.5259890387109	24.2042360378699	24.6677704457986	24.9416788412178	24.8000491919755	25.0481886677681	25.429766494351	24.9668022855472	24.6115514972732	24.8219809966603	25.3607314743677	25.1987528019226	24.9749727130992	25.0127853334803	26.5320797420465	25.3113881415875	24.7986898918309	25.0636618143886
28.5538435732825	28.42509426925	29.0916239628703	29.200032134464	28.4698002833509	28.5635788329822	28.3898157227216	28.3362921056763	28.0382617545779	28.1696520242745	28.3103216652874	28.2911419648307	27.7607605380748	27.8181525196573	27.5412855267029	27.7141793129169	28.1425423570835	27.712051125309	27.7426970004477	27.7630627978143	28.6781121322728	28.5056281936671	28.2858544663288	28.2880964900386	28.3488592857268	28.3223642276286	28.6718757542346	28.8196850090613	29.4236367817941	29.5483950690053	29.3784976938911	29.7813376695663
NA	NA	22.0945723036175	NA	NA	NA	NA	NA	22.5315591982169	NA	NA	22.3724232702892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.1800341739946	NA	NA	NA
26.7062660283722	26.4345870929841	26.5845685901651	26.530465325935	26.4414479123098	26.1280211102529	26.5289988456946	26.8583305222969	26.5872464698812	26.4290926749278	26.3453018080227	26.8209694491091	25.7666987715178	25.5690186269281	26.0119985828122	25.6617223475241	26.188836338837	26.5421261238667	26.5919030204929	25.9239707672965	27.174117576119	26.6981031765763	26.7300675257608	26.7551271301247	26.4386403357653	26.5443697687591	26.4815811799132	26.7319850033645	26.7458797360023	27.3619754536188	26.3810004680368	27.0913470333587
25.948839722214	25.8182659330085	25.8509104981145	25.8662548182565	25.5028813584094	25.960451141037	25.6245780779714	26.0406568135276	25.9932909390311	26.2774309261467	26.1514742726588	25.9539012091065	26.1694806497704	26.1804938330638	26.11977462437	26.0848529045056	26.1020717702405	26.247160416085	25.9049491944945	25.8170120486545	25.8024237706277	25.0006402007362	26.3965834153363	25.6896156209111	25.8156041148823	25.6856616369129	25.9652476817464	25.9574615829777	26.4994035421559	25.4629356250102	25.7731413848941	26.0840776509427
NA	24.4570244821039	NA	NA	NA	NA	NA	24.4882525309845	25.1073473563828	24.7175279378278	NA	24.8114701092091	24.7707306466926	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.8367697940164	NA	24.4851350237583	25.1108014943825	24.3069314847358	24.3861373623928	NA	NA	NA	NA
29.3934894549749	29.4729395365206	29.5226432615582	29.1681578949893	29.5876672161835	29.6595906357349	29.1716588090059	29.1959947124135	29.4507983473385	29.3778211282511	29.3287299369057	28.7858468031587	29.1012312068402	29.0584193669727	28.9556435945163	28.9566441801777	29.3231683036694	29.372126968841	29.215476680137	29.1040148346408	29.4158986362587	29.143786865935	28.8618240665365	28.9077358081106	29.683513382339	29.5291999414905	29.5370454559902	29.4045315675908	29.4107425944095	29.8795800614302	29.0035263438987	28.7075976956617
24.6431890959646	24.4401191531557	24.7278802609428	24.8956497867269	24.8841843388014	24.4791683023884	25.0186898315592	24.6768517422036	24.6871785876395	24.8289179511236	24.6057641603401	25.0553892741128	24.4987118735081	24.4525477133875	24.2329562004094	24.4842399180326	24.5734038750219	24.7356337997666	25.0125696892046	24.8482292143075	24.6254981911089	25.2803323363866	25.0409698131271	24.5297458847645	24.740356785522	24.6438629956242	24.4023258946192	24.7555540967446	24.7572252464108	24.3965592930485	24.5453452039536	24.3439525487201
26.627092163549	26.7998259191647	26.1773295407829	26.2661524528252	26.1797782858753	26.1692741161244	26.3504885277737	26.1359821074049	26.2795576276132	26.2603932636328	26.3181806396908	26.2138287172154	25.8820457406606	26.0503976517662	26.0410799447825	25.806988771538	26.2639600520779	26.3849205472577	26.3088498407715	26.2455413062866	25.5038952235939	25.5156690074066	26.0482824303648	26.0159776904031	26.6638548565685	26.7316395596377	26.5925169304235	26.4903548447273	24.9318118006977	25.7658308813971	26.5770283180389	25.9955549007592
NA	NA	23.1526972324066	22.9845657228116	22.7379846418401	NA	23.1441697639537	22.8742625427035	23.690664938929	23.3344566362283	23.6978422789807	NA	23.906863887651	24.3602179824549	23.4249282225706	24.2602907445811	24.1091578286398	23.2947449823444	23.1503842350194	23.8473227440723	NA	22.2083412814148	NA	23.129419434241	23.4913894918238	23.2538541009046	23.57010880949	23.8950420541343	NA	NA	23.5662787146695	NA
23.7191104840277	NA	23.9364935329503	23.7959237651807	23.4503532124409	24.3413837572505	23.397510473714	23.2165311172209	23.6212274452351	24.2812040620076	23.3659872805894	24.0386679944545	24.3526768054343	24.1919868646729	22.7623323076507	25.1302185319274	23.6980160107023	23.2299440687038	23.25362652879	23.3860884204751	23.4461057442928	23.4402225829619	24.1705204515534	24.11127094035	23.1559740472345	23.5359127573704	22.8659351576288	NA	23.7284635153132	22.9906279994222	24.4457393791766	23.3438869254382
26.8590805964246	27.0680208515954	26.4369575143491	26.5544740759585	26.3876839442262	26.5873469989152	26.3706625543615	26.4394003114984	26.6391000143004	26.6538561510393	26.5137304360666	26.3899197385802	26.7848184414531	26.3355918693223	26.4014107563007	26.1493011883186	26.8281588030911	26.9248794114501	26.6654794669812	26.8588496303968	26.1096812083557	25.8585879031216	26.0061785667249	26.2052870498722	26.7565676239385	26.7471044218394	26.5437584429717	26.5419411809177	26.310898893441	25.8001326070104	26.4534561600264	26.612744698767
29.0683019938561	29.0209544153225	29.6552347088721	29.5250155390335	29.6285564181868	29.6231433869821	29.2946057308674	29.6973650828237	29.7487477138935	29.498780023687	29.6403064588355	30.0779790669202	28.7557495263001	28.5457044074006	29.1254456170211	28.8661788779507	29.3077122790216	29.3258476053505	29.584462596364	29.5770519726224	29.7599581368515	29.7426416202823	29.976545087633	29.8917682721468	29.3537173393357	28.9549376918002	29.4732629838381	29.2649014877675	29.6961776490228	29.6661583517957	29.2964384242531	29.6053386329452
22.8522860170715	22.8187402114405	22.5925348740424	22.8885805673592	22.8923432262052	22.6806851862821	22.4176812653801	22.8823700618158	23.288411034205	23.1024248774807	22.4658197171957	22.6117940038396	22.2683809578443	22.2447987704041	NA	NA	22.4723902523499	22.5767507389899	22.0375205360615	22.6649791710407	22.3942997776715	22.7510366090641	NA	NA	22.8692608776272	22.9721683387977	22.4467200139776	22.7455442972676	22.6904599274762	22.3762621699299	22.3261958197411	22.268504107852
33.1671727160599	33.1382085754614	32.5387269210255	32.9861240602705	32.4022851631461	32.3821825540107	33.0154251906173	32.8388708769886	32.7857185606268	32.9427906690711	33.2523276479305	33.2111334167459	33.8054934556762	33.9717569212653	34.5101717154644	34.5081602613998	33.3634621554542	32.9075939449984	33.5822985656168	33.5503207661046	31.4537391667075	31.9990716528281	32.9330921686013	32.9626444917954	32.8387026925267	33.2401564171793	33.3786403602967	33.4891456299066	29.8700135753743	31.6580758024457	33.2506693353772	32.7977955046333
25.8697495030017	25.6839152561522	25.9442217819922	25.6922995067833	25.7341380035824	26.0230770908164	25.8932065891154	25.9370144502698	26.3276886819923	26.070397284846	25.982552783466	26.0061895067444	25.7855385159996	26.1696741105282	26.1412406251611	25.8337631740177	26.2422164420327	26.2384004266424	26.2275507357662	26.4580631225375	25.8571957504759	25.658288345929	25.634055160828	25.6223026280233	25.8277552658539	25.7554460558718	26.1096440596669	25.6795673619573	25.5950184127274	25.4275114321895	26.0346580279964	25.5971650125639
26.0971790711462	26.4856809407269	26.1300348854336	26.1948352970176	25.8088810819773	26.1105085728281	25.8344300074904	25.9698386328782	25.8627646393674	26.2289712510091	25.7642152014986	25.9070758475283	26.0122621631893	25.7769765237958	25.6013463142292	26.0046838033389	25.9773854118135	26.0798046408311	25.7769584737229	25.830715032174	26.2042475395986	25.6026866646622	25.6448685650417	25.6005656800282	26.371262012456	26.3920957542825	26.1639757641107	26.2093442621548	26.1961349025001	25.399233737176	25.5200525199704	25.7861544031816
25.5696394467547	25.5321696054886	25.6137061056739	25.5402538009236	26.0446375444257	26.9059432331048	26.0803896693155	26.8657397401956	25.9525790021541	26.0228513747842	25.4286712342662	25.6902735898429	26.2338131432158	25.4963233988063	24.0283970721603	24.1426467370127	25.1495886150904	25.9112263238538	24.6414777904246	25.2030787450765	26.4946680229543	26.0734421256932	25.9217934170179	26.0720835036144	25.2911835117495	25.7386328421997	24.8687942354472	25.1084895063696	26.7852247155814	26.5065047618275	25.8930043908864	25.7703714300898
25.3053897071744	25.6090878372411	25.8338262054027	25.7726386474913	25.2618503276814	25.6117392141698	25.6032155622607	25.6225173537877	25.6465521859471	25.4500849958021	25.8731610891155	26.3204004941681	25.7546664341844	25.3676670597962	26.2991647573164	26.1038086111445	25.7216746666564	26.0809929570596	26.2452565100448	26.3277640405653	25.8276941188025	25.6802029993369	26.0761148318084	26.187497247476	25.4999130375422	25.4526417879503	25.941300565194	25.6833256511302	25.6706558572603	25.6083967078258	26.0285957553764	26.6442611350141
26.3882487383759	26.1749423184867	25.5877145683496	25.2352559751616	25.5199326149971	25.8476748543439	24.9699699589222	25.3719030069624	25.2253588636697	25.5600135665031	25.8131239222764	25.570466385586	26.4905336649201	26.929848416268	24.8333700125087	27.4286425672671	26.6435278146106	26.7316039227304	25.3640580431214	25.8734990365902	25.8370655888586	25.0694894585149	25.9993826112319	25.3484677216091	26.1983554016695	25.6363062534461	25.6436761243616	26.184081528939	26.3194896883736	25.863540533447	24.8648101871624	24.8351799149799
29.6077446267831	29.4088082584153	29.6578773127197	29.8558368826549	30.0250882513087	29.9456969655714	30.1066355351436	30.2740797224694	29.7419704888249	29.80099684993	29.6665240747715	29.0906284701874	29.3938026767501	29.3858115887399	29.371765605318	29.8005458560431	29.9642905720635	29.482300369278	29.8791670573574	29.7123299985505	29.9686536618553	29.9312654751442	29.8688106360847	29.9589140893423	29.2254103943483	29.2795561904472	29.1536265820043	29.4809365684807	29.767029250292	30.7307600462528	30.0191319595729	29.9797145949731
24.8268279567944	24.66864423883	25.615896680548	25.2158352603244	25.7446023489601	25.6839362202305	23.9891298947544	24.7791142147208	25.2255090896334	25.6061435766693	25.0850344448039	25.2491212581156	25.1249818542838	25.309411922524	24.706690504343	24.8297303535784	25.3117310278194	24.5353801003533	NA	25.6098505573891	25.1718548181719	24.0773107541877	24.9978097571282	24.7374474864486	25.5255666071419	25.4224413592308	25.0072172743581	25.326004740019	25.7717574540499	NA	24.3389432081294	25.1026192864369
28.4433597804563	28.3392884265652	28.2049049117537	28.1932488759522	28.185633806793	28.2439484932994	27.9856824065206	28.1472742815122	27.891960481673	28.0142687536929	27.871839020494	27.9216762093233	27.8977111148816	28.0169376102933	27.9304943616793	27.8438090801871	28.0825723098111	28.2910358352555	28.1534946044974	28.1119073451647	27.7559316656397	27.7016115766901	27.9806915296777	27.978410799766	28.3469294387495	28.4165316851915	28.2668151679582	28.2423856168397	27.8022793988268	28.0794020297995	28.3314081395134	28.1244828030531
28.7305189147594	28.5954423128749	28.5198946294661	28.4757744232216	28.603283851526	28.6675482663377	28.4951865563968	28.5933882646373	28.2713955142105	28.2787535582218	28.3453194493025	28.4335209513096	28.4340920774389	28.3608432299064	28.4012140132995	28.2401814753579	28.3255827796319	28.3431395190505	28.624641732447	28.5224312313723	28.3925094835541	28.5481955779427	28.3996518472113	28.7170630154674	28.5934096455148	28.6637847905726	28.5761698132631	28.5488702787068	28.0161519218865	28.4515662104745	28.6024121989316	28.4651602765889
28.8701499629354	28.9882285812928	29.1587475729101	29.104944959501	29.2493691043877	29.3680106866271	29.3694559261959	29.4303387240206	29.0101153219276	29.0484147344841	28.9201320575764	29.1338794714195	28.5059548127472	28.4151618250456	28.5014595462097	28.2962220446462	28.5346535788895	28.6025031622077	28.6074041140331	28.4686112629308	29.4034994194662	29.6492849313519	29.288601476638	29.4299258586257	28.7894247954915	28.8025938061661	28.9287525727075	28.8384081078666	29.4999065074761	29.9229384814906	29.0953654425228	29.6088586950787
23.5830402487762	23.7429107836201	23.5453345334134	23.7385037676555	23.5516143790612	23.1865055223189	NA	23.096951600094	23.2151368853249	23.7186037731057	23.7513317799782	NA	23.2382496669365	23.7119274547816	23.4737749884881	23.2727636900612	23.9750671518084	23.8472984205124	23.7009329979771	24.1387890502248	NA	NA	23.533512418763	NA	23.9778004157286	23.3542404201411	23.8467939963221	23.7438176801141	NA	NA	23.7634148969472	23.4125752567948
24.5035238383733	24.4586974825475	23.8789982882749	23.9624568177034	23.7528452794453	24.2744731436466	24.0709232839588	24.0864877795383	24.6699505356868	24.9598310790901	24.5209645168966	24.227421879178	23.7072188725929	24.4394983618615	24.0021956114879	23.8596414594184	23.6867266349077	24.4028497805684	23.9340554874927	24.1418273701422	23.540594223457	23.5963885135468	24.3621320035792	24.064164056606	24.2625575961742	24.0262405019648	24.9871546080689	24.4403143491805	24.2923521594533	23.6219839668263	24.3993185578956	23.8727348199652
24.7086280004046	23.8596548788686	22.5455038964746	23.8927442474218	22.8969573933822	23.6512506275616	23.3948211355489	24.2861129562925	24.1759207579099	24.7200548793098	25.0187088531573	24.2081725849352	24.0561035592445	24.9708364171706	25.361342472713	25.1973461904715	25.6177304456258	24.5579159488334	24.7307167190542	25.2310013168225	NA	NA	NA	NA	NA	23.6620683179836	24.0438684934188	23.5715045188219	24.3311300479813	23.7476261489558	24.2273545468029	23.0949894799802
27.8773456224397	27.9257637255301	28.0847209784473	27.9451005521013	27.9982195820475	28.1521081807743	27.8818357586751	27.8876204741486	27.4966823472968	27.6370981159389	27.6851999427794	28.1139170909701	28.0655995505205	28.1369627580753	28.4079989618864	28.202647443347	27.6969791377358	27.7445975874111	27.6740510186173	27.7335446914026	27.6159556562102	27.6536662645289	27.8851240499981	27.9333220783296	27.9228215670857	27.937099022233	28.1930441870625	28.2456372133041	27.4163243151384	27.3288965951911	28.1121601142084	28.1880524600668
28.947334374469	29.0095289816699	28.8560892460968	28.9189433577834	28.6019229745111	28.608920989716	28.7792078994617	28.6383142232323	29.0171832396392	28.9829930378026	29.0267172889285	29.0368832603364	28.9308671664025	29.0497627505321	28.8843292403013	29.0038527178908	29.119085949877	29.3617551972178	29.1486977685818	29.1365744494641	28.0533465277762	28.4207928976323	28.6904031981625	28.5677864689418	28.9749844371512	29.1601165171061	29.0987259485875	29.2622980996255	27.4635966924616	27.6901022625664	28.8913350056632	28.6776444735601
28.1125189907193	28.2048965164947	27.9653538757998	27.8184876780881	28.1934206618055	28.4099536639409	27.2228316097721	27.4468788964036	27.5232762020643	27.6515343863116	27.7962260927852	27.0346943344227	28.1065150074597	28.2641326759856	27.4325657661487	27.6193941184552	27.869089067146	27.9719716308465	27.3528404873687	27.6815601211781	27.7470451009244	27.3930734762694	27.2513321349737	27.047334394006	28.3598949591494	28.1599138202261	27.8120315754057	27.7253166062623	28.0218091397329	25.9086430101725	27.8972882466781	27.1063185313477
24.0606643339461	24.2487026953716	24.2529685954695	23.8973142612718	24.4495682146664	23.7822367406984	24.6752140456144	22.8922908680408	23.7022616185334	22.9575455598162	NA	24.162710893898	24.9078562913739	24.8955881442692	25.9337508105307	25.6064344234192	24.3249577030813	22.8039712159535	25.0660988058723	24.7175773272571	21.5566655965723	NA	22.5920142029164	23.6809590907637	24.0874045343466	24.8275591941415	23.7690372376714	24.3245080573674	NA	23.1092631622724	24.4713841489428	23.0832288033489
24.0154986476523	24.4015333082617	24.0071507997417	23.9253670257323	23.9869923266242	23.5394125218515	23.7558650283759	23.6462594109338	24.0127236082397	24.0235044439371	24.2390391878334	23.9132118761925	24.6473612190208	24.3300309913031	24.5577729437546	24.6704483816156	24.2266509144393	24.4378369203452	24.2848815475827	24.0654409553812	NA	22.9198613068316	23.679318747842	23.6188369666278	24.2428442540972	23.8709521677687	24.24322986161	23.7447771669677	NA	22.7266267735335	24.1513550868963	24.0409303530294
28.9329851060129	28.8358682859434	28.7182138143727	28.6860953018525	28.9201813439515	28.8769103425445	28.6951887453756	28.8806278602145	28.8209114412931	28.6674302769761	28.5521671985457	28.6693382322072	28.5757830199943	28.6155186399235	28.4457727350261	28.4097688272011	28.6922469443213	28.5324585807911	28.3975606540714	28.5831544489259	28.8501267715718	28.5257947365597	28.4262063523878	28.4434868970471	28.8083357538252	28.9416457370634	28.603919039237	28.7425306996154	28.9806430788088	28.9033736546789	28.4811941872824	28.5977911658708
26.1655811299314	26.1806506597694	26.2656910190019	26.3134741962523	25.5367230970194	25.5040917698546	25.9094077675475	25.8800060062663	25.6676028257777	25.526342727705	25.8785835673365	25.8636091439023	26.3355167288998	26.3221425744624	26.8122681169265	26.9251957740158	25.5048028754857	25.7013762315805	26.8501941599032	26.9473355782166	24.4077563987989	25.0556528578064	25.8610572229779	26.0767908902557	26.2481442117826	26.2808290271548	26.6362726534558	26.8122352658658	23.5288093788515	25.4176799096326	26.0993796010748	26.2275084531033
23.6918685831919	24.3065531884822	22.8246095802544	23.2729053815466	23.9995610001273	NA	23.2349453824533	23.7444866007511	23.9097268294521	23.9300003308663	23.93190402562	23.1326509591293	23.8729998448649	23.8258390493887	NA	24.0404478693254	23.4099348631891	23.6760692457668	24.0013318732133	23.5988940420967	NA	23.8143642345007	23.8121142116972	23.4281732859282	23.6214746910254	23.5693863154738	23.6599095864969	23.2976185042299	NA	NA	23.550707852819	22.6509760179305
26.4510369942925	26.8044383301664	25.7278536102544	26.265029410529	26.1133457611899	26.0919796086541	26.1545607472836	26.4250448530025	26.7629029698732	27.1561166248295	26.8869459128842	26.8646533560487	27.1070294656333	26.6356372489119	26.6428609361663	26.249657820177	26.8752552466234	27.2272633091077	26.6646732668814	26.6741129844271	25.0814625636916	24.2278849468622	26.4740740265954	26.5133301105179	26.8646608298011	26.7792620079926	26.8406365177437	26.8376900617823	23.7705452749777	25.2488193414768	26.5741997806347	26.527787715806
34.2900769705355	34.2238942178006	34.6411793586398	34.2794187576082	34.8420554449918	34.7501999942703	34.4620062343887	34.8696662226377	34.3869584293079	34.2455312995925	34.1155221947362	34.6628477775354	33.4052051160017	33.4309273034715	33.5732238859997	33.4813299945573	34.2041982830291	34.1776171685045	34.2487758843214	34.2490857911663	35.4385885092051	35.3637335214416	35.1661508519256	35.1747746602509	34.1567330948632	33.9343092887706	34.3787731623441	34.0243456493081	35.4125559878638	35.3806861036348	34.380300290747	35.2066579229642
23.9888663765532	23.5498576548612	24.2269558771694	23.4267536908994	NA	NA	NA	NA	24.1239225544139	24.2497718749444	23.3780404038067	23.5924271849204	23.9920390996378	23.9565675474953	23.5734668457579	23.9549311730375	23.9304181478732	23.8715816596891	23.6026625148415	23.2599720702501	NA	23.3600099268395	23.6455383710061	23.6060849723815	23.9660590012791	23.8336208399154	24.0629513632663	23.3333232116813	22.4966594476572	23.2125960120517	23.6779931213138	23.3976053609718
29.81624474945	29.9509295227495	30.3052541126732	30.2955403224403	29.8524781687499	30.1573485654872	29.8888559678343	30.1258870185984	29.8592048823816	29.9776108870795	29.7697697150633	29.9974942740266	29.1936206463195	29.1462699049394	29.1409230325773	28.9902509049396	29.8471854700423	29.7657352751048	29.4274540526803	29.3671449392921	30.3286896132537	30.1791729942463	30.003312486497	30.0532431530054	30.0998395378933	29.9290035518032	30.0461820843939	30.0265047315249	30.5505446663743	30.5928348223305	29.8837587957093	30.5114876677821
26.5906048607106	27.1830005574307	26.8760672986906	26.6798919310756	25.0841395661493	26.0071191437384	26.2454551353457	25.6848324321262	27.2970853677708	27.3068783912195	26.6626535328293	27.1287698508445	27.1091881888875	26.3972436250983	27.572616307536	26.7114952283457	26.9040976763851	27.1047702451643	27.0039689532405	27.2597927977999	23.6527893744533	NA	26.4601912135672	27.0035053952195	26.8054952557408	26.8488153607534	27.1450326362219	26.8935527832184	23.6135480504743	25.9318600737726	26.3546217678013	26.43094824161
22.1623916423981	22.9436369498665	22.5979341618894	22.3782119424034	22.3552019247235	22.4534111310461	22.3447554344959	22.5256409116212	22.9433793203347	22.4798113212497	22.7765659931138	23.1705531605367	22.5790381943555	23.3640413430631	22.6462084524555	NA	22.9725526663641	23.1080652921466	NA	23.3171897684727	22.6021758496553	NA	22.4930232761133	22.1835818820691	22.4104194881197	21.7741594225605	22.5028743811993	22.9699287426313	NA	NA	NA	NA
27.3059160598389	27.4511704629535	27.7588203982598	27.5789790394671	27.2818887233925	27.9262037332984	27.0411785729101	27.5889930939432	27.1597783830909	27.3309083469689	27.2051849934775	27.3725537777786	26.4546029574561	26.435907921109	26.6089663177971	26.4019218526786	27.1217875771728	27.2360909771243	27.0274673359328	26.8131566607897	28.0123348110777	28.0746625052801	27.2402891319666	27.2904625340964	27.4965323323973	27.2793929250092	27.4670406787439	27.3621966696796	27.6364635350312	28.3913773989188	27.0928725256891	27.4858638888269
22.9188038751615	23.0085973208218	NA	23.2633339865829	NA	23.8416653081916	NA	23.3233271032792	23.9739953587773	22.5490846909808	23.4923178924201	NA	22.8526662682563	NA	NA	NA	24.3134373497698	NA	23.2844617730661	22.920586279472	NA	23.3622960042769	NA	23.2186777095856	22.9621238649442	22.9056213473846	23.2714387036503	22.7598318814588	24.28563576879	24.4498271780992	23.467304177976	23.7281821128197
24.1432651034327	23.5482242964867	23.7466790638598	23.733720467872	23.9999185010685	23.3602692660568	23.0762371457928	23.8013339226449	23.8639472653758	24.1878082212442	24.1075920821928	23.4645616546199	24.6872657784649	24.8436338966964	24.7632697728942	24.7689051608824	24.3904561421454	23.7626436975827	23.990306157635	23.7715879878137	22.9651524494945	22.1828902668995	22.9908265862762	23.2025436862619	23.8982451181105	24.0915461321944	23.9601900848716	24.315136390745	22.1999820915556	NA	23.8659671013404	23.3809442642334
25.9401473073871	26.1749626729672	25.4708244695299	25.6996495471316	25.1912895773427	24.8693916975355	25.6931106429143	24.8578599880809	26.2761351627033	26.0556163553292	25.7773246110256	24.8302641218125	26.3511662662156	26.4334289151425	26.3264861052676	26.2553332909719	26.5382110066531	26.1729648162418	26.1719378730355	26.1663845564786	21.5585838524879	NA	25.3604684279382	25.1650160818613	25.9958082541832	26.2234817450163	26.1125907166617	26.1477884034361	22.8914984139619	NA	25.8478829920525	23.9305109632896
29.344443376402	29.2804127113008	29.2281009724022	29.2251949475601	29.5030862900414	29.1843921541737	29.0275169439077	29.0760816564684	29.2159102096141	29.2098234191117	29.3491513108936	29.6138551623338	29.1387741069313	29.4858398745262	29.6204683645447	29.4924718279835	29.0830616631	29.0411454665623	29.7967415213461	29.5638980354726	28.9397973141949	28.5447896792222	29.1988386387629	29.040347357316	29.4188064514502	29.3796903459123	29.6428695447006	29.3580878182064	28.6354373473297	28.624325419594	29.4527171375356	29.3810402019267
24.3353104765943	24.2982800198627	24.7726958802633	24.8705947019133	NA	24.9762743172462	24.249591550881	25.1125063917835	25.4286313017912	24.6572546613365	24.4968990924831	24.8318311590236	24.1639927838511	23.7703892366418	24.1148169761564	NA	25.0806894710833	24.9158953158711	24.0543283107863	24.0033195716943	25.307915005622	25.3494046043752	24.2350295225828	24.0160389647821	23.8805830699157	24.0845576382979	24.2838801448746	24.2245750439936	25.1802167666551	25.9401482497876	24.8475316379578	25.2583177561946
